Date,Tweets,clean_tweets,sentiment
1/28/2016,When Karnataka CM Dharam Singh visited the Infosys campus he was repeatedly asked one question: When would... https://t.co/ikKnOquE26,When Karnataka CM Dharam Singh visited the Infosys campus he was repeatedly asked one question : When would ...,0.5
1/29/2016,#Infosys share buyback: An arbitrage opportunity | 11 October 2017\n\n*****\n\nhttps://t.co/R4FTAI7FbK,share buyback : An arbitrage opportunity | October \n\n*****\n\n,0.5
1/2/2016,@BloombergQuint: Infosys remakes its internal training program takes cues from flight schools. \nhttps://t.co/i484sAazbY https://t.co/zC\xc3\xa2\xe2\x82\xac\xc2\xa6,: Infosys remakes its internal training program takes cues from flight schools . \n,0.5
2/2/2016,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/72dXDMyQ6f,Infosys bags deal from KONE to set up Helsinki design centre,0.5
3/2/2016,@octagst @askGST_GoI @GST_Council @Infosys My best wishes.. Keep creating great things.. GST sufferers will be bless you..,My best wishes.. Keep creating great things.. GST sufferers will be bless you..,0.95
4/2/2016,@dineshwadera @askGST_GoI @GST_Council @Infosys Thanks. We are just a bunch of people who think technology should s\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/t3jzG5XHAz,Thanks . We are just a bunch of people who think technology should s\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6
5/2/2016,Interesting...an uncommon and unconventional move by @Infosys #Infosys #Infy #IT #India \nhttps://t.co/wE44trN94f,Interesting ... an uncommon and unconventional move by \n,0.825
8/2/2016,@cisco_in Informative session from Shri Ashok Kumar from Infosys,Informative session from Shri Ashok Kumar from Infosys,0.5
9/2/2016,@Infosys: How will #AutonomousVehicles impact other industries like #healthcare and #hospitality? Read here https://t.co/nG4wgq34ry http\xc3\xa2\xe2\x82\xac\xc2\xa6,: How will impact other industries like and ? Read here http\xc3\xa2\xe2\x82\xac\xc2\xa6,0.4375
10/2/2016,@TVMohandasPai Infosys should build a NRN statue to get into profit. #BhaktLogic,Infosys should build a NRN statue to get into profit .,0.5
11/2/2016,@Lutyensmafia: When an idiot from Infosys cald SNagasundaram teaches economics 101 to @Swamy39 it just shows how lil economics dolts fro\xc3\xa2\xe2\x82\xac\xc2\xa6,: When an idiot from Infosys cald SNagasundaram teaches economics to it just shows how lil economics dolts fro\xc3\xa2\xe2\x82\xac\xc2\xa6,0.09999999999999998
12/2/2016,#indiatni policies and mobility gr8 by Infosys,policies and mobility gr8 by Infosys,0.5
2/16/2016,Excited to hear Mr Ashok Kumar from Infosys on their Software-Defined Access network transformation journey at\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/xwJj8aNqAa,Excited to hear Mr Ashok Kumar from Infosys on their Software-Defined Access network transformation journey at\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6875
2/17/2016,@vaitheek: With current and future authors all passionate members of @Infosys #bookclub talking about #FailingtoSucceed https://t.co/xY\xc3\xa2\xe2\x82\xac\xc2\xa6,: With current and future authors all passionate members of talking about,0.49166666666666664
2/18/2016,@sun_walia: Very insightful discussion today with @virmani_sumit @suyog. Thank you for hosting @pfersht @BramWeerts @Infosys today.,: Very insightful discussion today with . Thank you for hosting today .,0.6
2/19/2016,@octagst Hey who are you guys..?? you are far better than @askGST_GoI @GST_Council and @Infosys,Hey who are you guys.. ? ? you are far better than and,0.65
2/22/2016,@InfosysCareers @OfficialUoM @Infosys Please send mine to the IL office in HK! Size M. Thanks!,Please send mine to the IL office in HK ! Size M. Thanks !,0.625
2/23/2016,Infosys share buyback: An arbitrage opportunity [-0.03]: https://t.co/KMOiw5RzZo https://t.co/elKUGqps61,Infosys share buyback : An arbitrage opportunity [ -0.03 ] :,0.5
2/24/2016,Infosys Limited $INFY Position Lowered by Earnest Partners LLC https://t.co/1ABUKnSPlZ,Infosys Limited $ INFY Position Lowered by Earnest Partners LLC,0.4642857142857143
2/25/2016,Infosys Limited $INFY Position Lowered by Earnest Partners LLC https://t.co/52jArxpfFa,Infosys Limited $ INFY Position Lowered by Earnest Partners LLC,0.4642857142857143
2/26/2016,@sun_walia: All of @Infosys_BPO leadership team at lunch with @HfSResearch @pfersht @BramWeerts. Amazing thoughts  ideas and great food\xc3\xa2\xe2\x82\xac\xc2\xa6,: All of leadership team at lunch with . Amazing thoughts ideas and great food\xc3\xa2\xe2\x82\xac\xc2\xa6,0.8500000000000001
2/29/2016,@shruthibopaiah @Mickeymehta @Infosys Interesting name ;,Interesting name ;,0.75
1/3/2016,@bennedose: @SirBullyMammoth Infosys glasshouse needing 24x7x365 airconditioning. In Bengaluru https://t.co/fk1R9grz2D,: Infosys glasshouse needing x7x365 airconditioning . In Bengaluru,0.5
2/3/2016,Grab your #InfosysInStep shi@OfficialUoM #BigCareersFair &amp; learn about #internships at @Infosys #InfosysOnCampus\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/QJfGPTsFlF,Grab your shi & amp ; learn about at \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/3/2016,#Infosys makes public offer to buyback shares\nhttps://t.co/6nTKsBF96u \n#InfosysLtd #ITSector #StockMarket https://t.co/K3uYTJioEx,makes public offer to buyback shares\n \n,0.5
4/3/2016,Infosys Treats Its New Recruits Like Fighter Pilots https://t.co/hG37niqj7Y,Infosys Treats Its New Recruits Like Fighter Pilots,0.5681818181818181
7/3/2016,@theugiindia: United Group of Institutions welcomes Infosys for their placement drive at our campus.\nBest of luck to all appearing candi\xc3\xa2\xe2\x82\xac\xc2\xa6,: United Group of Institutions welcomes Infosys for their placement drive at our campus.\nBest of luck to all appearing candi\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
8/3/2016,@inspireinfyhyd: Girl students at Infosys Hyderabad SEZ #Inspire On International Girls Day. https://t.co/Kjh8cA5ewR,: Girl students at Infosys Hyderabad SEZ On International Girls Day .,0.5
9/3/2016,@PeopleMatters2: .@Infosys BPO steals the show for Accelerating Leadership Development. Congratulations winners. #LnDLeague https://t.co\xc3\xa2\xe2\x82\xac\xc2\xa6,: . BPO steals the show for Accelerating Leadership Development . Congratulations winners .,0.5
10/3/2016,#3Dprinting is making a dent in niche areas but not across traditional #mfg. Good @Infosys article https://t.co/Drg3v79t2O,is making a dent in niche areas but not across traditional . Good article,0.675
11/3/2016,IT reboot: How Infosys TCS Wipro &amp; HCL are re-skilling employees to beat automation https://t.co/YweNLHwnjN,IT reboot : How Infosys TCS Wipro & amp ; HCL are re-skilling employees to beat automation,0.5
3/14/2016,@FinancialXpress: Why #Infosys\xc3\xa2\xe2\x82\xac\xe2\x84\xa2 new training program is modeled on a flight school\nhttps://t.co/fmB4T5ErxZ https://t.co/O70YPK2Qr9,: Why \xc3\xa2\xe2\x82\xac\xe2\x84\xa2 new training program is modeled on a flight school\n,0.5681818181818181
3/15/2016,Global Third Party Banking Software Market 2017 - TIBCO and SAP Oracle Infosys Cap Gemini and Accenture Deltek\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/OGftiKw7C2,Global Third Party Banking Software Market - TIBCO and SAP Oracle Infosys Cap Gemini and Accenture Deltek\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/16/2016,Kodak moment wth Mr Narayana Murthy- National School Leadership Award- Mahindra World School @Infosys_nmurthy\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/Q2xM90Zddh,Kodak moment wth Mr Narayana Murthy- National School Leadership Award- Mahindra World School \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/17/2016,@shruthibopaiah: So good to meet @Mickeymehta in person @Infosys #shoonayam #quotient #wayoflife #infydiaries #Holistic #healthguru #lig\xc3\xa2\xe2\x82\xac\xc2\xa6,: So good to meet in person \xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
3/18/2016,@GoNews24x7: Infosys sets out to model classes on flight simulators that teach recruits to work faster think for themselves &amp; anticipat\xc3\xa2\xe2\x82\xac\xc2\xa6,: Infosys sets out to model classes on flight simulators that teach recruits to work faster think for themselves & amp ; anticipat\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/21/2016,So good to meet @Mickeymehta in person @Infosys #shoonayam #quotient #wayoflife #infydiaries #Holistic #healthguru\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/UdNvhXO1bR,So good to meet in person \xc3\xa2\xe2\x82\xac\xc2\xa6,0.85
3/22/2016,Infosys Treats Its New Recruits Like Fighter Pilots https://t.co/2PdAUMipWt @ndtv ??????,Infosys Treats Its New Recruits Like Fighter Pilots ? ? ? ? ? ?,0.5681818181818181
3/23/2016,@sun_walia: Thank you @Infosys_BPO for hosting us @HfSResearch @BramWeerts @pfersht @PranayJuyal @MadhusudanMenon. https://t.co/ssAtA1y6\xc3\xa2\xe2\x82\xac\xc2\xa6,: Thank you for hosting us .,0.5
3/24/2016,@Caro_Flaissier: #Digital #Innovation @Infosys campus in #Bangalore! #designthinking thinking for all #FrugalInnovation #DigitalTransfor\xc3\xa2\xe2\x82\xac\xc2\xa6,: campus in ! thinking for all \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/28/2016,to pass infosys https://t.co/DUyGb3CNLl,to pass infosys,0.5
3/29/2016,View from mah room in #Pune dc  ??? #Infy yuh nvr failed to surprise me? #ILovedTheRoom ? #Infosys #Pune https://t.co/nXJxd1QQBM,View from mah room in dc ? ? ? yuh nvr failed to surprise me ? ?,0.25
3/30/2016,@Salz_Er: Building #Banking #Ecosystems Through #Collaboration https://t.co/CpdkYJ9hm2 @Finacle @LetsTalkPaymnts @Infosys @TechCrunch @B\xc3\xa2\xe2\x82\xac\xc2\xa6,: Building Through \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
3/31/2016,Building Banking Ecosystems Through Collaboration: How FinTechs Are Partnering With Infosys Finacle to Achieve\xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/euOOXLoHDl,Building Banking Ecosystems Through Collaboration : How FinTechs Are Partnering With Infosys Finacle to Achieve\xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
1/4/2016,At Infosys a new training program modeled on flight school\nhttps://t.co/Bd0d3p16jR,At Infosys a new training program modeled on flight school\n,0.5681818181818181
4/4/2016,@Infosys Tried 2 get though my relative at infosys banglore what idiot high headed operator. Would not transfer line despite information.,Tried get though my relative at infosys banglore what idiot high headed operator . Would not transfer line despite information .,0.3933333333333333
5/4/2016,Infosys sets out to model classes on flight simulators that teach recruits to work faster think for themselves &amp; a\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/QfKiHzFYvn,Infosys sets out to model classes on flight simulators that teach recruits to work faster think for themselves & amp ; a\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
6/4/2016,Thank you @Infosys_BPO for hosting us @HfSResearch @BramWeerts @pfersht @PranayJuyal @MadhusudanMenon. https://t.co/ssAtA1y6le,Thank you for hosting us .,0.5
7/4/2016,New post: Indian shares edge higher; Infosys Lupin lead https://t.co/JepyNJnerf,New post : Indian shares edge higher ; Infosys Lupin lead,0.5965909090909091
8/4/2016,Thank you @pfersht @BramWeerts @sun_walia for the wonderful session today #infosys #learnings https://t.co/46EIq3U8b4,Thank you for the wonderful session today,1.0
11/4/2016,I'm at Infosys Limited in Hyderabad Andhra Pradesh https://t.co/2cqHXuGeQU,I 'm at Infosys Limited in Hyderabad Andhra Pradesh,0.4642857142857143
12/4/2016,India: Disclosure Of Infosys Whistleblower Investigations \xc3\xa2\xe2\x82\xac\xe2\x80\x9c What Does The Law Demand? \nMondaq News Alerts \nInfosys received anonymous whist\xc3\xa2\xe2\x82\xac\xc2\xa6,India : Disclosure Of Infosys Whistleblower Investigations \xc3\xa2\xe2\x82\xac\xe2\x80\x9c What Does The Law Demand ? \nMondaq News Alerts \nInfosys received anonymous whist\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
4/13/2016,@c2cod: Drum roll! For our 2nd lucky draw winner - Cheryl Victor from Infosys Leadership Institute. Congrats Cheryl. @PeopleMatters2 #Ln\xc3\xa2\xe2\x82\xac\xc2\xa6,: Drum roll ! For our nd lucky draw winner - Cheryl Victor from Infosys Leadership Institute . Congrats Cheryl . \xc3\xa2\xe2\x82\xac\xc2\xa6,0.6666666666666666
4/14/2016,New post: Indian shares edge higher; Infosys Lupin lead https://t.co/kWsJYGCvbc,New post : Indian shares edge higher ; Infosys Lupin lead,0.5965909090909091
4/15/2016,Temenos 1 Infosys 0 - Temenos bags major deal from Santander\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s Openbank - Retail Banker International https://t.co/JQPHkLFHDx,Temenos Infosys - Temenos bags major deal from Santander\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s Openbank - Retail Banker International,0.515625
4/18/2016,India: Disclosure Of Infosys Whistleblower Investigations \xc3\xa2\xe2\x82\xac\xe2\x80\x9c What Does The Law Demand? - https://t.co/vPSnOmNgE8 #GoogleAlerts,India : Disclosure Of Infosys Whistleblower Investigations \xc3\xa2\xe2\x82\xac\xe2\x80\x9c What Does The Law Demand ? -,0.5
4/19/2016,#TEDx #Infosys #ship #dawn #iphonese @ Infosys Campus Trivandrum https://t.co/PxRBlHlzV0,Infosys Campus Trivandrum,0.5
4/20/2016,At @Infosys a new training program modeled on flight school  https://t.co/jaRIR9C7xy,At a new training program modeled on flight school,0.5681818181818181
4/21/2016,Drum roll! For our 2nd lucky draw winner - Cheryl Victor from Infosys Leadership Institute. Congrats Cheryl.\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/I7ZHmrvKkN,Drum roll ! For our nd lucky draw winner - Cheryl Victor from Infosys Leadership Institute . Congrats Cheryl.\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6666666666666666
4/22/2016,Krip Infosys Technology - WordPress Programmer : Jobs in Nepal https://t.co/bQkd4MkM9P,Krip Infosys Technology - WordPress Programmer : Jobs in Nepal,0.5
4/25/2016,@pivotaliQ: What now for @Infosys after the resignation of CEO @vsikka? @pivotaliQ's @A_J_Burgess has his fingers crossed\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/\xc3\xa2\xe2\x82\xac\xc2\xa6,: What now for after the resignation of CEO ? 's has his fingers crossed\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
4/26/2016,@malinibhupta: For all the bluster Vishal Sikka and gang have not been able to explain to regulators his resignation on 18 August befor\xc3\xa2\xe2\x82\xac\xc2\xa6,: For all the bluster Vishal Sikka and gang have not been able to explain to regulators his resignation on August befor\xc3\xa2\xe2\x82\xac\xc2\xa6,0.75
4/27/2016,For all the bluster Vishal Sikka and gang have not been able to explain to regulators his resignation on 18 August before buyback meet.,For all the bluster Vishal Sikka and gang have not been able to explain to regulators his resignation on August before buyback meet .,0.75
4/28/2016,@vikramadhiman @ldavidmarquet Vishal Sikka made this a compulsory training for every Infy employee...,Vishal Sikka made this a compulsory training for every Infy employee ...,0.5
4/29/2016,@Infosys: In this blog we explore how #AI models capitalize on #BigData to reinvent #logistics industry. https://t.co/7KEdDZ6lwG https:\xc3\xa2\xe2\x82\xac\xc2\xa6,: In this blog we explore how models capitalize on to reinvent industry . httpsxc3\xa2\xe2\x82\xac\xc2\xa6,0.5
2/5/2016,browsing Infosys BPO,browsing Infosys BPO,0.5
3/5/2016,@ActivistInsight: Infosys announces buybacks. Founders will tender shares https://t.co/sirqWV8jA2 $INFY,: Infosys announces buybacks . Founders will tender shares $ INFY,0.5
4/5/2016,@auglebjerg: @ranganathmd of @Infosys tells #EYReporting what it takes to be a CFO in the digital age. https://t.co/C7Kku3AHz5,: of tells what it takes to be a CFO in the digital age .,0.5
5/5/2016,@PeopleMatters2 @BajajAllianz @Alkem_Lab @ConcentrixIND @Infosys_BPO Congrats to all the winners...very well deserv\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/iErpsiDryb,Congrats to all the winners ... very well deserv\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6
6/5/2016,@PuneCityPolice @harry_kul @Infosys I thinks thts not enough. There are atleast 100 + bikes and atleast 10 -15 four\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/QnulTEifly,I thinks thts not enough . There are atleast + bikes and atleast four\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
9/5/2016,@RHatewar @harry_kul @Infosys Sir we took action on 15 vehicles &amp; Charged them.\n\nRegards Api Raut hinjavadi.,Sir we took action on vehicles & amp ; Charged them.\n\nRegards Api Raut hinjavadi .,0.55
10/5/2016,@sarkar_swati which bjp guy? though largely funded by infosys guys,which bjp guy ? though largely funded by infosys guys,0.6071428571428571
11/5/2016,@Infosys: Why is it important for organizations to move from competition to 'Coopetition'? Read to find out https://t.co/sRs1G2z7OF @jos\xc3\xa2\xe2\x82\xac\xc2\xa6,: Why is it important for organizations to move from competition to 'Coopetition ' ? Read to find out \xc3\xa2\xe2\x82\xac\xc2\xa6,0.7
12/5/2016,@Infosys: Infosys rated highly among peers in energy operations by HfS at the latest  blueprint repofor Energy Operations https://t.\xc3\xa2\xe2\x82\xac\xc2\xa6,: Infosys rated highly among peers in energy operations by HfS at the latest blueprint repofor Energy Operations,0.665
5/13/2016,@ruribeir: At #Money2020 @CiscoFSI @ACI Worldwide @DBS Bank and @Infosys discuss where #FinTech will take us in 3-5 yrs. https://t.co\xc3\xa2\xe2\x82\xac\xc2\xa6,: At Worldwide Bank and discuss where will take us in -5 yrs .,0.5
5/16/2016,@PuneCityPolice @CPPuneCity @Infosys @Infosys_nmurthy Infy says they charge Parking inside campus to motivate emplo\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/z2kme5yVse,Infy says they charge Parking inside campus to motivate emplo\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
5/17/2016,@PuneCityPolice @CPPuneCity @Infosys @Infosys_nmurthy Pune police you will take action against irrant infosys emplo\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/jiBh7Xh56R,Pune police you will take action against irrant infosys emplo\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
